20162290158	3.13	0	REP	7.83	0	APR	1.88	0	REP	3.25	16	REP	4.38	32	REP	2.31	0	REP	4.53	44	REP	2.23	0	REP				2.25	0	REP	7.08	0	APR	2.66	0	REP	4.5	48	REP	2.78	2	REP				2.85	0	REP																																																																																																																																												não	não	não
20162290157	9.5	0	APR	9.8	0	APR	8.13	0	APR	8.8	0	APR	9.63	0	APR	9.38	0	APR	9.15	0	APR	9.41	0	APR	9.4	0	APR	9	0	APR	10	0	APR	9.35	0	APR	9.25	3	APR	8.9	0	APR	8	4	APR	9.53	0	APR				10	0	APR	8.5	0	APR	7.5	8	APR	9.4	0	APR	8	0	APR	8	0	APR	8.7	0	APR	9.3	0	APR	8.7	0	APR	9.5	0	APR	8.4	6	APR	7.9	0	APR	8.8	0	APR	9	6	APR	8.9	0	APR	10	0	APR	7.8	0	APR	8.3	0	APR	8.7	2	APR	7.8	11	APR	8.5	0	APR	8.5	0	APR	8.3	0	APR	8.9	0	APR	9.5	1	APR	7.5	3	APR	7.7	0	APR	10	0	APR	9.9	0	APR	8.8	5	APR	8.6	0	APR	8.8	0	APR	7.5	0	APR	10	0	APR	9	0	APR	9.2	0	APR	8.3	0	APR	8	0	APR	7.5	0	APR	9	2	APR	8.7	0	APR	9	0	APR	10	2	APR	7.1	8	APR	7.5	0	APR		sim	sim	sim
20162290532	0	0	REP	0	12	REP	0	0	REP	0	60	REP	0	60	REP	0	0	REP	0	60	REP	0	0	REP				0	0	REP	0	0	REP	0	0	REP	0	90	REP	0	16	REP				0	0	REP																																																																																																																																												não	não	não
20162290210	9.13	0	APR	8	0	APR	7.75	0	APR	7.25	0	APR	7.7	0	APR	7.88	0	APR	7.88	2	APR	7.01	0	APR	7.6	0	APR	7.33	0	APR	8	0	APR	8.38	0	APR	7.48	0	APR	8.15	2	APR	2.9	2	REP	8.5	0	APR				9.1	0	APR	6.1	0	APR	7	6	APR	7.8	0	APR	7.9	0	APR	7.8	0	APR	7.5	0	APR	8.1	0	APR	7.1	0	APR	7.7	0	APR	7	0	APR	7.9	0	APR	6.8	0	APR	8.6	0	APR	7	0	APR	9.3	0	APR	7.1	0	APR	7.5	0	APR	7.9	4	APR	7.6	3	APR	7	0	APR	7.4	0	APR	7	0	APR	7.8	0	APR	8.9	0	APR	6.6	6	APR	7	0	APR	9.3	0	APR	9	2	APR	7.7	0	APR	8.3	0	APR	7.7	0	APR	7.5	0	APR	7.4	0	APR	8.3	0	APR	9.1	0	APR	8	0	APR	8	0	APR	9.3	0	APR	7.7	6	APR	7.9	0	APR	8.3	0	APR	9.1	4	APR	8.9	7	APR	7	0	APR		sim	sim	sim
20162290160	8.25	0	APR	8.35	0	APR	7.38	0	APR	7.25	0	APR	7.7	0	APR	8.38	0	APR	8	0	APR	6	0	APR	8.4	0	APR	7.38	0	APR	8.33	0	APR	8.25	0	APR	7.6	3	APR	8.28	0	APR	7	0	APR	8.18	0	APR				9.1	0	APR	7	2	APR	7	6	APR	8.6	0	APR	8	0	APR	7.3	0	APR	8.1	0	APR	8.1	0	APR	7	0	APR	8.9	0	APR	6	1	APR	7.5	0	APR	8.1	0	APR	8.8	3	APR	8	0	APR	9.5	0	APR	7.1	0	APR	7.5	0	APR	7.5	8	APR	8.2	6	APR	7.4	0	APR	7.5	0	APR	8	0	APR	8.4	0	APR	8.4	1	APR	7.8	9	APR	7	0	APR	9.3	0	APR	8.6	2	APR	8	2	APR	8.3	0	APR	7.7	2	APR	7.5	0	APR	8.7	0	APR	8.4	0	APR	8	5	APR	8	0	APR	8.5	0	APR	9.8	0	APR	8.8	5	APR	6.6	0	APR	7.3	0	APR	8.9	12	APR	7.8	4	APR	8	0	APR		sim	sim	sim
20162290519	9.25	0	APR	8	0	APR	7.38	0	APR	7.68	2	APR	8.85	0	APR	8.88	0	APR	7.5	2	APR	7.79	0	APR	8.7	0	APR	7.8	0	APR	9.53	0	APR	9.13	0	APR	9	0	APR	8.73	0	APR	8.9	8	APR	8.39	0	APR				9.8	0	APR	8.9	0	APR	7.3	2	APR	9.6	0	APR	9.3	0	APR	8.9	0	APR	8	0	APR	8.1	0	APR	8.3	0	APR	8.5	0	APR	9.1	3	APR	8.9	0	APR	9.5	0	APR	9.3	3	APR	9.2	0	APR	10	0	APR	8.4	0	APR	8.5	0	APR	9.9	2	APR	8.9	12	APR	8.9	0	APR	8.5	0	APR	8.1	0	APR	8.6	0	APR	9.3	1	APR	9.4	6	APR	8.9	0	APR	9.5	0	APR	9.5	2	APR	9.6	8	APR	9.5	0	APR	9	2	APR	7	0	APR	10	0	APR	10	0	APR	9.7	0	APR	8	0	APR	9.3	0	APR	9.5	0	APR	9.5	2	APR	8.3	0	APR	9.5	0	APR	10	6	APR	8.6	8	APR	7.5	0	APR	SIM	sim	sim	sim
20162290510	7.88	0	APR	7.5	0	APR	6	0	APR	6.88	2	APR	6.75	4	APR	7.63	0	APR	7.95	2	APR	6.04	0	APR	7.7	0	APR	6.16	0	APR	6.16	0	APR	7.03	0	APR	7.05	6	APR	7.18	0	APR	2	4	REP	7.54	0	APR				9.1	0	APR	7	0	APR	7	4	APR	7.4	2	APR	8.4	0	APR	8.4	0	APR	7.1	0	APR	8	0	APR	7	0	APR	7.7	0	APR	5.9	0	REP	7	0	APR	8.5	0	APR	8	0	APR	8.5	0	APR	9.5	0	APR	7.1	0	APR	7.5	0	APR	7.5	2	APR	8.5	0	APR	8.2	0	APR	9.2	0	APR	7.3	0	APR	8.4	0	APR	7.8	0	APR	7.5	3	APR	7.4	0	APR	9.5	0	APR	9.6	0	APR	8.7	2	APR	8.3	0	APR	8.3	0	APR	7.5	0	APR	9.6	0	APR	8.8	0	APR	8.1	5	APR	8	0	APR	8	0	APR	7.3	0	APR	9	6	APR	8.8	0	APR	7.3	0	APR	8.6	7	APR	7.9	10	APR	9	0	APR		sim	sim	sim
20162290512	9.25	0	APR	9.05	0	APR	7.5	0	APR	7	2	APR	8.1	6	APR	8.13	0	APR	7.58	0	APR	7.14	0	APR	8.1	0	APR	7.48	0	APR	8.83	0	APR	7.95	0	APR	7.78	3	APR	7	0	APR	4.4	2	REP	8.65	0	APR				9.6	0	APR	7.3	0	APR	7	2	APR	9	0	APR	8.8	0	APR	8.4	0	APR	7.5	0	APR	9.3	0	APR	7.6	0	APR	8.4	0	APR	8.1	3	APR	8	0	APR	8.4	0	APR	8.8	3	APR							1.9	0	REP																			2.2	0	REP	2.2	1	REP							2.3	14	REP							9.3	0	APR																																											SIM	sim	sim	não
20152290028																																																	0	0		8.75	0		3.19	18		0	0		8.93	0		0	0		0	0		3.04	0		0	0		0	0		3.38	0		2.69	12		2.45	2		2.93	2		3	0																																																																																																não	não	não
20152290004																																																	9.1	0	APR	9.25	0	APR	9.08	2	APR	8.25	2	APR	9.55	0	APR	8.3	2	APR	8.63	1	APR	8.48	0	APR	9.35	0	APR	9.58	0	APR	9.38	0	APR	9.28	0	APR	9.58	0	APR	8.9	2	APR	8.8	0	APR	8.8	0	APR	10	0	APR	8.4	0	APR	7.8	2	APR	9.6	0	APR	8.7	6	APR	9.5	0	APR	8.5	0	APR	7.9	0	APR	9.5	0	APR	9.4	0	APR	8.3	0	APR	8.8	0	APR	7.3	0	APR	10	0	APR	9.2	2	APR	7	0	APR				10	0	APR	9	0	APR	8.5	0	APR	9.5	0	APR	8.5	0	APR	9.5	0	APR	8.8	0	APR	8.3	0	APR	9.2	0	APR	10	0	APR	9.3	6	APR	9.2	10	APR	9.3	2	APR		sim	sim	sim
20152290010																																																	7.63	0	APR	9	0	APR	8.4	0	APR	7.5	0	APR	8.8	0	APR	7.98	2	APR	7.5	4	APR	7.5	0	APR	8.4	0	APR	9.43	0	APR	9.25	0	APR	8	0	APR	2.46	0	REP	7.5	0	APR	8.5	0	APR	7.3	0	APR	9.5	0	APR	7.3	0	APR	6.2	4	APR	8.9	0	APR	7	16	APR	8.7	0	APR	7.5	0	APR	7.6	0	APR	8	0	APR	9.4	0	APR	7.6	0	APR	7	0	APR	2.9	0	REP	8.9	0	APR	8.2	2	APR	7	0	APR				10	0	APR	8	0	APR	7.5	0	APR	7	0	APR	8.3	0	APR	9	0	APR	8.7	0	APR	8.3	0	APR	8.1	0	APR	10	0	APR	9.6	4	APR	7.7	2	APR	8.3	0	APR		sim	sim	sim
20152290029																																																	9.93	0	APR	9.25	2	APR	9.38	2	APR	9.75	2	APR	9.8	0	APR	8.9	0	APR	8.88	0	APR	8.03	0	APR	8.95	0	APR	9.03	0	APR	9.38	0	APR	9.13	3	APR	9.88	0	APR	9.5	0	APR	9.6	0	APR	8.8	0	APR	10	0	APR	8.4	0	APR	7.9	2	APR	10	0	APR	8.3	9	APR	9.1	0	APR	8.9	0	APR	7.8	0	APR	9	0	APR	8.1	0	APR	9	0	APR	8.2	0	APR	7.8	0	APR	9.8	0	APR	9.1	0	APR	10	4	APR				10	0	APR	10	0	APR	8.5	0	APR	9.8	0	APR	9	0	APR	9.5	0	APR	9.1	0	APR	8.5	0	APR	8.3	0	APR	9.8	0	APR	9	10	APR	9.4	4	APR	9	2	APR		sim	sim	sim
20152290040																																																	2.55	0	REP	8.5	2	APR	3.04	9	REP	2.38	18	REP	2.06	0	REP	2.25	4	REP	2.2	8	REP	2.83	0	REP	2.2	0	REP	2.63	0	REP	3.16	0	REP	2.26	15	REP	1.5	4	REP	2.8	0	REP	2.2	3	REP																						7.9	0	APR																																																																							sim	não	não
20152290036																																																	7.98	0	APR	9.25	0	APR	9.6	0	APR	7.75	0	APR	9.5	0	APR	9.13	0	APR	9	0	APR	8.05	0	APR	9.7	0	APR	9.13	0	APR	9.45	0	APR	8.08	0	APR	7.5	0	APR	8.1	0	APR	8.1	0	APR	8	0	APR	9.8	0	APR	8.4	0	APR	7.4	2	APR	10	0	APR	9.3	9	APR	9.2	0	APR	7.1	0	APR	8	0	APR	8.8	0	APR	9.3	0	APR	8.6	0	APR	7.5	0	APR	7.8	0	APR	9.1	0	APR	9.3	0	APR	7	0	APR				10	0	APR	9.4	0	APR	9.3	0	APR	7	0	APR	8.3	0	APR	10	0	APR	9.3	0	APR	8.3	0	APR	9.6	0	APR	10	0	APR	10	8	APR	8.8	4	APR	9.3	2	APR		sim	sim	sim
20152290015																																																	8.3	0	APR	9.5	0	APR	9.27	0	APR	8.5	0	APR	10	0	APR	8.15	0	APR	8.5	0	APR	7.35	0	APR	8.55	0	APR	9.15	0	APR	9.5	0	APR	9.25	0	APR	3.09	0	REP	8.4	0	APR	8.5	0	APR	7.5	0	APR	10	0	APR	7	0	APR	6.2	6	APR	9.3	0	APR	7.6	20	APR	9	0	APR	8.4	0	APR	7.5	0	APR	8	0	APR	9.4	0	APR	7.6	0	APR	7	0	APR	3.2	0	REP	9.5	2	APR	8.6	10	APR	7.5	0	APR				10	0	APR	8	0	APR	8.5	0	APR	8	0	APR	9	0	APR	9.3	0	APR	8.8	0	APR	8.3	0	APR	8.3	0	APR	10	0	APR	10	6	APR	8.9	6	APR	8.3	0	APR		sim	sim	sim
20152290005																																																	7.43	0	APR	9.5	0	APR	8.63	2	APR	8.5	0	APR	8.93	0	APR	8.05	2	APR	8.5	4	APR	7.35	0	APR	9.35	0	APR	8.88	0	APR	8.75	0	APR	8	0	APR	7.5	0	APR	7.3	0	APR	8.8	0	APR	7	0	APR	10	0	APR	7.5	0	APR	6.2	10	APR	9.8	0	APR	7.6	21	APR	8.8	0	APR	8.5	0	APR	7.4	0	APR	8.1	0	APR	8.8	0	APR	7.8	0	APR	8.3	0	APR	8	0	APR	8.1	4	APR	8	6	APR	7.5	4	APR				10	0	APR	7.9	0	APR	8.3	0	APR	7	0	APR	8.5	0	APR	9.5	0	APR	7.2	0	APR	8.3	0	APR	7.5	0	APR	10	0	APR	9	8	APR	7	4	APR	8.3	0	APR		sim	sim	sim
20152290034																																																	9.63	0	APR	9.5	0	APR	9.18	4	APR	9	0	APR	9.63	0	APR	8.63	0	APR	8.75	0	APR	8.13	0	APR	9	0	APR	9.02	0	APR	9.5	0	APR	8.78	0	APR	9.06	0	APR	9.3	0	APR	9.4	0	APR	8.5	0	APR	10	0	APR	8.3	0	APR	7.9	0	APR	9.2	0	APR	8.6	9	APR	9.1	0	APR	7.8	0	APR	8	0	APR	8.6	0	APR	9.1	0	APR	8.6	0	APR	7.4	0	APR	7	0	APR	10	0	APR	8.9	4	APR	8.5	0	APR				10	0	APR	8.3	0	APR	7	0	APR	8	0	APR	8.5	0	APR	9.5	0	APR	9.5	0	APR	8.5	0	APR	9.3	0	APR	9.7	0	APR	9	10	APR	8.3	14	APR	9	4	APR		sim	sim	sim
20152290038																																																	8.65	0	APR	9	0	APR	8.73	0	APR	8.25	0	APR	9.5	0	APR	8.05	0	APR	8.25	1	APR	7.78	0	APR	8.7	0	APR	9	0	APR	9.38	0	APR	8.7	0	APR	8.45	4	APR	8.4	0	APR	8	0	APR	8.5	0	APR	9.8	0	APR	7.9	0	APR	7.8	0	APR	9.4	0	APR	9	9	APR	9.4	0	APR	8.1	0	APR	7.4	0	APR	8.8	0	APR	9	0	APR	9.3	0	APR	7.8	0	APR	8.3	0	APR	10	0	APR	8.7	0	APR	8.3	2	APR				10	0	APR	9.1	0	APR	9.3	0	APR	8.2	0	APR	8.3	0	APR	9.5	0	APR	9	0	APR	8.3	0	APR	9.4	0	APR	9.1	0	APR	10	2	APR	8.1	2	APR	8.3	0	APR		sim	sim	sim
20152290017																																																	9.93	0	APR	9.13	0	APR	8.1	2	APR	7.13	2	APR	8.25	0	APR	7.8	0	APR	9.13	6	APR	7.53	0	APR	8.45	0	APR	9.08	0	APR	8.63	0	APR	8.1	3	APR	7.23	2	APR	8.3	2	APR	8.1	3	APR	9	0	APR	9.8	0	APR	8.3	0	APR	7.4	0	APR	9.8	0	APR	8.6	18	APR	9.4	0	APR	7.9	0	APR	7.4	0	APR	8.6	0	APR	9	0	APR	7.8	0	APR	7.7	0	APR	8.3	0	APR	9.8	0	APR	8.2	0	APR	7.8	0	APR				10	0	APR	9	0	APR	9.5	0	APR	8	0	APR	8	0	APR	9.5	0	APR	8.6	0	APR	8.3	0	APR	9.5	0	APR	10	0	APR	9.3	10	APR	8.2	2	APR	8.3	0	APR		sim	sim	sim
20152290027																																																	7.8	0	APR	8.5	2	APR	8.03	2	APR	8.13	4	APR	8.58	0	APR	7.83	2	APR	9.13	9	APR	7.55	0	APR	9.25	0	APR	8.28	0	APR	9.1	0	APR	7.28	3	APR	8.56	4	APR	8.9	4	APR	8.7	3	APR	7.8	0	APR	9.8	0	APR	7.5	0	APR	7.9	0	APR	10	0	APR	8	10	APR	9	0	APR				8	0	APR	8.8	0	APR	8.7	0	APR	9	0	APR	8.6	0	APR	8	0	APR	9.8	2	APR	8.8	5	APR	9.3	0	APR				10	0	APR	9.1	0	APR	8	0	APR	7.6	0	APR	7.5	0	APR	9.5	0	APR	8.3	0	APR	8.3	0	APR	8.1	0	APR	8.7	0	APR	9.5	12	APR	7.7	6	APR	7.3	4	APR		sim	sim	sim
20142290016																																																	8.55	0	APR	9	0	APR	7.7	2	APR	7	0	APR	8.38	0	APR	7.53	0	APR	7.88	2	APR	7.2	0	APR	9.15	0	APR	9.43	0	APR	8.95	0	APR	8.2	3	APR	2.69	0	REP	7.61	2		8.8	0					0	0																							7	0	APR																			7	0	APR																																												sim	sim	não
20152290037																																																	2.08	0	REP	2.38	0	REP	2.4	56	REP	1	32	REP	1.06	0	REP	1.85	5	REP	1.19	2	REP	1.75	0	REP	2	0	REP	1.18	0	REP	1.15	0	REP	2.13	54	REP	0	120	REP	1.34	2		1.47	12					9.8	0	APR																																																																																									sim	não	não
20152290006																																																	8.65	0	APR	9.25	2	APR	7.31	12	APR	7	4	APR	7.1	0	APR	6.31	0	APR	8.13	12		7	0	APR	6.88	0	APR	8.58	0	APR	8.38	0	APR	7.05	3	APR	1.86	8	REP	7.31	2		2.15	6																																																																																																sim	não	não
20152290026																																																	7.35	0	APR	8.5	2	APR	7.95	7	APR	8.5	4	APR	8.25	0	APR	7.08	4	APR	7.13	6	APR	7.15	0	APR	7.5	0	APR	7.45	0	APR	8.05	0	APR	7.3	6	APR	2.5	5	REP	7.6	2	APR	8.8	3	APR	7.7	0	APR	9.8	0	APR	7.6	0	APR	7.8	2	APR	7.8	0	APR	7.4	13	APR	8.3	0	APR	7.4	0	APR	7	0	APR	7.6	0	APR	9.1	0	APR	7.5	0	APR	7.1	0	APR	7.8	0	APR	7.9	6	APR	7.3	12	APR	8	0	APR				8.5	0	APR	8	0	APR	8.6	0	APR	7	0	APR	8	0	APR	8.8	0	APR	7.5	0	APR	8.3	0	APR	8.3	0	APR	9.2	0	APR	8.5	16	APR	8.2	10	APR	8	4	APR		sim	sim	sim
20152290012																																																	7.53	0	APR	8.5	2	APR	8.75	3	APR	8	6	APR	9.08	0	APR	7.8	0	APR	8	6	APR	7.5	0	APR	8.95	0	APR	8.48	0	APR	8.88	0	APR	8.58	6	APR	7.63	4	APR	7.7	2	APR	9.1	3	APR	7.2	0	APR	10	0	APR	7.5	0	APR	7.4	0	APR	9.9	0	APR	8	14	APR	8.8	0	APR	8.8	0	APR	7.8	0	APR	8.8	0	APR	9	0	APR	7.7	0	APR	7.3	0	APR	8	0	APR	9.5	2	APR	8.7	2	APR	7	0	APR				10	0	APR	8.3	0	APR	9	0	APR	7.4	0	APR	8	0	APR	9.3	0	APR	7.8	0	APR	8.3	0	APR	8.1	0	APR	9.9	0	APR	9	8	APR	9	2	APR	7	0	APR		sim	sim	sim
20152290039																																																	0	0		9.25	0		7.08	4		0	0		9.63	0		7.08	0		0	0		3.01	0		0	0		7.55	0		3.13	0		7.43	6		3.02	0		8.13	0		7.3	6																																																																																																não	não	não
20152290007																																																	9.8	0	APR	9.75	0	APR	9.55	0	APR	9.63	2	APR	9.83	0	APR	9.65	0	APR	9.5	0	APR	8.5	0	APR	9.6	0	APR	9.1	0	APR	9.58	0	APR	9.08	0	APR	9.18	0	APR	9.8	0	APR	9.5	0	APR	8	0	APR	10	0	APR	8.1	0	APR	7.9	2	APR	10	0	APR	9.8	7	APR	9.2	0	APR	9.2	0	APR	7.9	0	APR	9.6	0	APR	9.1	0	APR	8.5	0	APR	9	0	APR	7	0	APR	10	0	APR	9.6	4	APR	10	2	APR				10	0	APR	10	0	APR	8.6	0	APR	7	0	APR	8	0	APR	9.5	0	APR	7.8	0	APR	8.3	0	APR	8.9	0	APR	9.5	0	APR	9.3	10	APR	8.3	7	APR	9.3	2	APR		sim	sim	sim
20152290035																																																	9.63	0	APR	9.5	0	APR	7.85	5	APR	7.75	0	APR	8.3	0	APR	8.9	0	APR	8.5	2	APR	7.13	0	APR	9.15	0	APR	9.23	0	APR	9.33	0	APR	7.88	3	APR	8.13	0	APR	8.8	0	APR	8.2	0	APR	8.8	0	APR	9.8	0	APR	7.4	0	APR	7.1	4	APR	9.4	0	APR	7.8	27	APR	8.4	0	APR	8.3	0	APR	7.5	0	APR	8.3	0	APR	9.3	0	APR	8.4	0	APR	8.5	0	APR	7.8	0	APR	9.9	2	APR	8.6	6	APR	8.5	2	APR				10	0	APR	8.3	0	APR	9	0	APR	7.7	0	APR	8.5	0	APR	9	0	APR	7.9	0	APR	8.3	0	APR	9.4	0	APR	10	0	APR	9.3	10	APR	8.4	2	APR	9.5	0	APR		sim	sim	sim
20152290009																																																	8.02	0	APR	9.25	0	APR	8.4	7	APR	7	8	APR	8.68	0	APR	7.18	3	APR	8.13	0	APR	7.15	0	APR	7.8	0	APR	8.08	0	APR	7.95	0	APR	8.38	0	APR	2.19	0	REP	7.1	4		7.43	6					0	0																	0	0					1.8	0	REP				8.3	0	APR	0	0		0	0																																																						sim	sim	não
20152290041																																																	8.1	0	APR	9.63	0	APR	8.88	0	APR	8.75	0	APR	8.43	0	APR	9.05	0	APR	9.38	0	APR	8.23	0	APR	9.35	0	APR	9.05	0	APR	9.08	0	APR	8.55	0	APR	8.94	0	APR	9.5	0	APR	8.9	0	APR	7.8	0	APR	10	0	APR	7.9	0	APR	7.9	4	APR	8.8	0	APR	8.5	1	APR	9.4	0	APR	8.7	0	APR	7.4	0	APR	9.4	0	APR	8.8	0	APR	8.5	0	APR	8	0	APR	7	0	APR	10	0	APR	9.3	0	APR	8.8	2	APR				8.5	0	APR	9.6	0	APR	7.4	0	APR	7.6	0	APR	8.3	0	APR	10	0	APR	7	0	APR	8.3	0	APR	9.6	0	APR	9.7	0	APR	9.5	0	APR	10	0	APR	9.3	2	APR		sim	sim	sim
20152290022																																																	7.33	0	APR	8.5	0	APR	8.08	2	APR	7	0	APR	8.98	0	APR	7.35	4	APR	7.63	2	APR	7.3	0	APR	7.8	0	APR	7.95	0	APR	8.85	0	APR	7.28	0	APR	7.25	0	APR	8.1	2	APR	8.8	6	APR	6.9	0	APR	10	0	APR	8.1	0	APR	7	14	APR	8.6	0	APR	7.3	7	APR	8.7	0	APR	7.1	0	APR	7	0	APR	7.8	0	APR	9.3	0	APR	7.3	0	APR	7.5	0	APR	7	0	APR	10	6	APR	9.1	6	APR	7	4	APR				8.5	0	APR	9.4	0	APR	7.3	0	APR	7.5	0	APR	8	0	APR	9.5	0	APR	6	0	APR	8.3	0	APR	8.6	0	APR	10	0	APR	9.5	6	APR	6.8	10	APR	7	2	APR		sim	sim	sim
20172291085	9.3	0	APR	8.1	0	APR	7.5	0	APR	7.6	0	APR	8	0	APR	9.4	0	APR	8.5	2	APR	8.9	0	APR	7.6	0	APR	7.5	0	APR	7.8	0	APR				7.5	9	APR				7	0	APR	9.1	0	APR	7.6	0	APR	8	0	APR	8.2	5	APR	10	0	APR	7.9	6	APR	7.6	0	APR	8.5	0	APR	8.9	2	APR	8.3	0	APR	8.7	0	APR				7.9	0	APR	7.1	27	APR	10	0	APR	8.6	2	APR	7.4	0	APR	7.69	0	APR	7.1	0	APR	8.75	0	APR	7.08	0	APR	8.41	20	APR	7.21	0	APR	7.37	5	APR	8.9	0	APR	8.37	20	APR				7.54	0	APR	8.11	18	APR	7.2	0	APR	7.62	14	APR	8.4	0	APR	9.75	0	APR	8.11	18	APR	7.62	14	APR	9.75	0	APR	9.75	0	APR																															VER SE ELA JÁ SE FORMOU...	sim	sim	sim
20172291087	9.1	0	APR	8.5	0	APR	7.4	0	APR	9.6	0	APR	7.7	4	APR	8.9	0	APR	9	0	APR	8.4	0	APR	7.8	0	APR	7	0	APR	7	0	APR				9.9	4	APR				1.7	0	REP	8.4	2	APR	6.1	0	APR	7.7	0	APR	7.9	19	APR	9.5	0	APR	8.6	8	APR	8.3	0	APR	8.2	0	APR	7.1	7	APR	7.4	0	APR	7.7	0	APR				7.9	0	APR	7.4	40	REPF	9	0	APR	8.5	10	APR																												9	6	APR										8.1	0	APR				7.6	4	APR																																															sim	sim	não
20172291098	2.3	0	REP	1.9	0	REP	2	0	REP	7.3	0	APR	4.3	42	REMF	2.3	0	REP	7.6	6	APR	2.1	0	REP	2.6	0	REP	3	0	REP	2.7	0	REP				4.9	36	REMF				1.8	0	REP	3.2	26	REMF																																																																									8.37	6	APR										2.9	0	REP				2.6	32	REMF																																														NÃO	sim	não	não
20172291095							1.5	0	REP							1.7	0	REP	2.4	16	REP				1.9	0	REP	1.5	0	REP	1.4	0	REP				3.5	44	REMF							1.4	33	REMF																																																																																											1.6	34	REMF																																															não	não	não
20172290946	7	0		1.8	0		6.8	0		1.6	0		4.9	24		7.1	0		4.7	27		2.1	0		3.3	0		1.1	0		1.5	0					6.2	34					1	0		4	19																																																																																						2.6	0					1.9	20																																																não	não	não
20172291110	9.1	0	APR	9.2	0	APR	9.6	0	APR	9.9	0	APR	10	2	APR	9.5	0	APR	9.5	0	APR	9.1	0	APR	7.7	0	APR	8.5	0	APR	10	0	APR				10	2	APR				8.9	0	APR	9.9	0	APR	9.5	0	APR	9.8	0	APR	10	1	APR	10	0	APR	10	0	APR	9.5	0	APR	9.2	0	APR	9.4	0	APR	8.3	0	APR	9.7	0	APR				10	0	APR	9.5	17	APR	9.6	0	APR	9.8	0	APR	9.05	0	APR	9.09	0	APR	9.1	0	APR	10	0	APR	9.8	0	APR	9.25	12	APR	9.58	0	APR	8.91	1	APR	9.1	0	APR							9.75	0	APR	9.22	0	APR	9.9	0	APR	10	2	APR	9.9	0	APR	9.36	0	APR	9.22	0	APR	10	2	APR	9.36	0	APR	9.36	0	APR																																sim	sim	não
20172291112	9.3	0	APR	8.3	0	APR	8.3	0	APR	9.8	0	APR	9.3	0	APR	9.3	0	APR	9	0	APR	9.1	0	APR	8.9	0	APR	8.7	0	APR	9.5	0	APR				9.9	2	APR				8.3	0	APR	9.3	0	APR	8.8	0	APR	9.5	0	APR	10	0	APR	10	0	APR	10	0	APR	9	0	APR	9.7	0	APR	9.6	0	APR	9	0	APR	9.9	0	APR				8.9	0	APR	8.9	8	APR	9.8	0	APR	9.5	2	APR	8.76	0	APR	8.9	0	APR	7.5	0	APR	9.5	0	APR	9.08	0	APR	9.25	13	APR	8.61	0	APR	7.62	2	APR	9.1	0	APR							7.91	0	APR	8.41	2	APR	9.6	0	APR	9.5	4	APR	9.1	0	APR	9.5	0	APR	8.41	2	APR	9.5	4	APR	9.11	0	APR	9.5	0	APR																															SIM	sim	sim	sim
20162291157				7.5	0	APR	7.9	0	APR							0	0		8	0	APR	6.9	0	APR	8.6	0	APR	2.2	0	REP	9	0	APR				7.8	8	APR				7.8	0	APR	8.9	8	APR	7.5	0	APR	7.2	0	APR	8.5	9	APR	10	0	APR	8	16	APR	8.9	0	APR	8.1	0	APR	7.6	5	APR	7.6	0	APR	7.7	6	APR				7.5	0	APR	6	35	APR	8.6	0	APR	8	8	APR	7.45	0	APR	8.51	0	APR	7	0	APR	8.25	0	APR	8.3	0	APR	7.37	16	APR	7.01	0	APR	7.12	6	APR	7.5	0	APR							7.5	0	APR	7.23	9	APR	3.1	0	REP	7	20	APR	7.6	6	APR	7.5	0	APR	7.23	9	APR	7	20	APR	7.37	0	APR	7.5	0	APR																																sim	sim	não
20172291114	9.5	0	APR	8.7	0	APR	7.8	0	APR	8.8	0	APR	8.7	0	APR	9.1	0	APR	9.1	0	APR	8.4	0	APR	8.3	0	APR	7.4	0	APR	9.7	0	APR				9.3	4	APR				7.1	0	APR	9.5	0	APR	9.4	0	APR	9.4	0	APR	10	2	APR	10	0	APR	10	0	APR	9.1	0	APR	9.4	0	APR	9.2	0	APR	8.1	0	APR	9.4	0	APR				8	0	APR	8.3	15	APR	9.5	0	APR	8.9	0	APR	9.57	0	APR	8.83	0	APR	8.1	0	APR	9.5	0	APR	9.01	0	APR	9.25	8	APR	9.01	0	APR	7.66	2	APR	8.6	0	APR	7.12	10	APR				8.55	0	APR	8.26	3	APR	8.5	0	APR	9.11	2	APR	8.1	0	APR	9.5	0	APR	8.26	3	APR	9.11	2	APR	9.11	0	APR	9.5	0	APR																																sim	sim	não
20172291041	3.1	0	REP	1.7	0	REP	0	0	REP	2.2	0	REP	3.8	24	REMF	2.4	0	REP	1.9	16	REP	1.5	0	REP	2.8	0	REP	1.1	0	REP	2	0	REP				1.4	47	REMF				0.3	0	REP	1.1	20	REP																																																																																					3.1	0	REP				1.2	18	REP																																															não	não	não
20172291099	0	0	REP	1.8	0	REP	0	0	REP	0	0	REP	0	67	REMF	0	0	REP	0	16	REP	0	0	REP	0	0	REP	0	0	REP	0	0	REP				0	67	REMF				0	0	REP	0	55	REMF																																																																																					0	0	REP				0	56	REMF																																															não	não	não
